context,dim_type,dim_key,dim_weight
CWP,code,C92.10,1
CWP,code,C92.11,1
CWP,code,C92.12,1
CWP,code,C92.20,1
CWP,code,C92.21,1
CWP,code,C92.22,1
CWP,code,C92.30,1
CWP,code,C92.31,1
CWP,code,C92.32,1
CWP,code,C92.40,1
CWP,code,C92.41,1
CWP,code,C92.42,1
CWP,code,C92.50,1
CWP,code,C92.51,1
CWP,code,C92.52,1
CWP,code,C92.60,1
CWP,code,C92.61,1
CWP,code,C92.62,1
CWP,code,C92.90,1
CWP,code,C92.91,1
CWP,code,C92.92,1
CWP,code,C92.A0,1
CWP,code,C92.A1,1
CWP,code,C92.A2,1
CWP,code,C92.Z0,1
CWP,code,C92.Z1,1
CWP,code,C92.Z2,1
CWP,code,C93.00,1
CWP,code,C93.01,1
CWP,code,C93.02,1
CWP,code,C93.10,1
CWP,code,C93.11,1
CWP,code,C93.12,1
CWP,code,C93.30,1
CWP,code,C93.31,1
CWP,code,C93.32,1
CWP,code,C93.90,1
CWP,code,C93.91,1
CWP,code,C93.92,1
CWP,code,C93.Z0,1
CWP,code,C93.Z1,1
CWP,code,C93.Z2,1
CWP,code,C94.00,1
CWP,code,C94.01,1
CWP,code,C94.02,1
CWP,code,C94.20,1
CWP,code,C94.21,1
CWP,code,C94.22,1
CWP,code,C94.30,1
CWP,code,C94.31,1
CWP,code,C94.32,1
CWP,code,C94.40,1
CWP,code,C94.41,1
CWP,code,C94.42,1
CWP,code,C94.6,1
CWP,code,C94.80,1
CWP,code,C94.81,1
CWP,code,C94.82,1
CWP,code,C95.00,1
CWP,code,C95.01,1
CWP,code,C95.02,1
CWP,code,C95.10,1
CWP,code,C95.11,1
CWP,code,C95.12,1
CWP,code,C95.90,1
CWP,code,C95.91,1
CWP,code,C95.92,1
CWP,code,C96.0,1
CWP,code,C96.20,1
CWP,code,C96.21,1
CWP,code,C96.22,1
CWP,code,C96.29,1
CWP,code,C96.2,1
CWP,code,C96.4,1
CWP,code,C96.5,1
CWP,code,C96.6,1
CWP,code,C96.9,1
CWP,code,C96.A,1
CWP,code,C96.Z,1
CWP,code,99218,1
CWP,code,99220,1
CWP,code,99219,1
CWP,code,99217,1
CWP,code,G2012,1
CWP,code,98969,1
CWP,code,99422,1
CWP,code,99423,1
CWP,code,99421,1
CWP,code,99444,1
CWP,code,G0071,1
CWP,code,98971,1
CWP,code,98972,1
CWP,code,98970,1
CWP,code,G2062,1
CWP,code,G2063,1
CWP,code,G2061,1
CWP,code,G2010,1
CWP,code,99457,1
CWP,code,254654004,1
CWP,code,254711000,1
CWP,code,721762007,1
CWP,code,404136008,1
CWP,code,404135007,1
CWP,code,255102004,1
CWP,code,254794007,1
CWP,code,16091171000119106,1
CWP,code,403949007,1
CWP,code,402524007,1
CWP,code,402525008,1
CWP,code,402544001,1
CWP,code,402526009,1
CWP,code,402527000,1
CWP,code,402528005,1
CWP,code,402529002,1
CWP,code,402547008,1
CWP,code,402536001,1
CWP,code,402545000,1
CWP,code,402546004,1
CWP,code,402516002,1
CWP,code,402500004,1
CWP,code,402515003,1
CWP,code,400174005,1
CWP,code,402512000,1
CWP,code,424666005,1
CWP,code,423463003,1
CWP,code,402507001,1
CWP,code,423535002,1
CWP,code,402508006,1
CWP,code,402511007,1
CWP,code,402498000,1
CWP,code,402820007,1
CWP,code,399954008,1
CWP,code,423325007,1
CWP,code,231832009,1
CWP,code,173.11,1
CWP,code,402519009,1
CWP,code,403916003,1
CWP,code,403918002,1
CWP,code,402520003,1
CWP,code,402510008,1
CWP,code,402496001,1
CWP,code,402499008,1
CWP,code,402518001,1
CWP,code,402522006,1
CWP,code,402494003,1
CWP,code,402506005,1
CWP,code,402495002,1
CWP,code,61471000119100,1
CWP,code,402503002,1
CWP,code,402504008,1
CWP,code,402509003,1
CWP,code,402818009,1
CWP,code,402514004,1
CWP,code,173.81,1
CWP,code,400057007,1
CWP,code,399897004,1
CWP,code,399934007,1
CWP,code,402497005,1
CWP,code,403915004,1
CWP,code,173.41,1
CWP,code,254701007,1
CWP,code,173.21,1
CWP,code,402819001,1
CWP,code,173.01,1
CWP,code,173.71,1
CWP,code,173.31,1
CWP,code,173.51,1
CWP,code,173.61,1
CWP,code,173.91,1
CWP,code,402501000,1
CWP,code,403917007,1
CWP,code,402502007,1
CWP,code,402513005,1
CWP,code,402523001,1
CWP,code,402517006,1
CWP,code,402521004,1
CWP,code,403919005,1
CWP,code,402505009,1
CWP,code,717731002,1
CWP,code,402540005,1
CWP,code,402542002,1
CWP,code,402541009,1
CWP,code,402539008,1
CWP,code,402543007,1
CWP,code,254710004,1
CWP,code,402531006,1
CWP,code,402530007,1
CWP,code,402532004,1
CWP,code,402533009,1
CWP,code,402534003,1
CWP,code,254702000,1
CWP,code,404115006,1
CWP,code,404131003,1
CWP,code,404129007,1
CWP,code,404128004,1
CWP,code,404130002,1
CWP,code,404127009,1
CWP,code,404125001,1
CWP,code,404126000,1
CWP,code,255068000,1
CWP,code,1145245004,1
CWP,code,286891000,1
CWP,code,372125008,1
CWP,code,372127000,1
CWP,code,372129002,1
CWP,code,423349005,1
CWP,code,404092006,1
CWP,code,404087009,1
CWP,code,403951006,1
CWP,code,403910009,1
CWP,code,765328000,1
CWP,code,403940006,1
CWP,code,254652000,1
CWP,code,254748009,1
CWP,code,254771006,1
CWP,code,404047004,1
CWP,code,403912001,1
CWP,code,276799004,1
CWP,code,448296006,1
CWP,code,447710003,1
CWP,code,404010004,1
CWP,code,404009009,1
CWP,code,404008001,1
CWP,code,449217008,1
CWP,code,254709009,1
CWP,code,400173004,1
CWP,code,403939009,1
CWP,code,254708001,1
CWP,code,254800003,1
CWP,code,404045007,1
CWP,code,275265005,1
CWP,code,404114005,1
CWP,code,254727007,1
CWP,code,254703005,1
CWP,code,254820002,1
CWP,code,404109006,1
CWP,code,448865007,1
CWP,code,404121005,1
CWP,code,404016005,1
CWP,code,69408002,1
CWP,code,404155008,1
CWP,code,404112009,1
CWP,code,402882001,1
CWP,code,404110001,1
CWP,code,403996004,1
CWP,code,404017001,1
CWP,code,423829008,1
CWP,code,109386008,1
CWP,code,10976631000119101,1
CWP,code,404124002,1
CWP,code,404123008,1
CWP,code,404122003,1
CWP,code,404156009,1
CWP,code,404152006,1
CWP,code,404153001,1
CWP,code,404151004,1
CWP,code,314975005,1
CWP,code,255191003,1
CWP,code,404120006,1
CWP,code,403458008,1
CWP,code,404106004,1
CWP,code,404111002,1
CWP,code,429114002,1
CWP,code,403943008,1
CWP,code,403941005,1
CWP,code,403942003,1
CWP,code,254650008,1
CWP,code,449416001,1
CWP,code,402873007,1
CWP,code,404014008,1
CWP,code,254797000,1
CWP,code,404091004,1
CWP,code,271467005,1
CWP,code,188102008,1
CWP,code,372130007,1
CWP,code,403742006,1
CWP,code,372122006,1
CWP,code,188110009,1
CWP,code,188090007,1
CWP,code,188107002,1
CWP,code,188095002,1
CWP,code,188089003,1
CWP,code,188091006,1
CWP,code,423425006,1
CWP,code,443136000,1
CWP,code,188122007,1
CWP,code,188138001,1
CWP,code,188135003,1
CWP,code,188133005,1
CWP,code,372124007,1
CWP,code,188127001,1
CWP,code,188099008,1
CWP,code,188132000,1
CWP,code,188103003,1
CWP,code,311779007,1
CWP,code,449309003,1
CWP,code,188100000,1
CWP,code,188125009,1
CWP,code,372126009,1
CWP,code,188121000,1
CWP,code,372128005,1
CWP,code,188119005,1
CWP,code,788979007,1
CWP,code,255093003,1
CWP,code,254726003,1
CWP,code,254707006,1
CWP,code,255096006,1
CWP,code,254908006,1
CWP,code,276750003,1
CWP,code,402652009,1
CWP,code,253001006,1
CWP,code,135931000119106,1
CWP,code,133841000119105,1
CWP,code,352071000119105,1
CWP,code,133881000119100,1
CWP,code,133851000119107,1
CWP,code,351461000119100,1
CWP,code,133861000119109,1
CWP,code,133891000119102,1
CWP,code,133871000119103,1
CWP,code,285631006,1
CWP,code,402537005,1
CWP,code,254712007,1
CWP,code,403954003,1
CWP,code,403950007,1
CWP,code,403913006,1
CWP,code,254714008,1
CWP,code,254713002,1
CWP,code,118618005,1
CWP,code,94715001,1
CWP,code,16775311000119107,1
CWP,code,686981000119108,1
CWP,code,94707004,1
CWP,code,94708009,1
CWP,code,94709001,1
CWP,code,686991000119106,1
CWP,code,94710006,1
CWP,code,94711005,1
CWP,code,94712003,1
CWP,code,188627002,1
CWP,code,94714002,1
CWP,code,404116007,1
CWP,code,400175006,1
CWP,code,253042009,1
CWP,code,404046008,1
CWP,code,716274007,1
CWP,code,403911008,1
CWP,code,448447004,1
CWP,code,722712000,1
CWP,code,173.19,1
CWP,code,173.89,1
CWP,code,173.49,1
CWP,code,173.29,1
CWP,code,173.09,1
CWP,code,173.79,1
CWP,code,173.39,1
CWP,code,173.59,1
CWP,code,173.69,1
CWP,code,173.99,1
CWP,code,109264009,1
CWP,code,236811000119101,1
CWP,code,403946000,1
CWP,code,447738006,1
CWP,code,254898001,1
CWP,code,404119000,1
CWP,code,404107008,1
CWP,code,402911002,1
CWP,code,403947009,1
CWP,code,254764001,1
CWP,code,403909004,1
CWP,code,398670003,1
CWP,code,307610008,1
CWP,code,254655003,1
CWP,code,398903003,1
CWP,code,404132005,1
CWP,code,404108003,1
CWP,code,79281000119106,1
CWP,code,721540005,1
CWP,code,16091131000119108,1
CWP,code,16091411000119109,1
CWP,code,16091251000119109,1
CWP,code,16091371000119108,1
CWP,code,1079101000119105,1
CWP,code,1079111000119108,1
CWP,code,16905501000119104,1
CWP,code,1079131000119103,1
CWP,code,16905381000119100,1
CWP,code,1079091000119100,1
CWP,code,1079161000119106,1
CWP,code,1079171000119100,1
CWP,code,16905461000119104,1
CWP,code,1079191000119104,1
CWP,code,16905421000119109,1
CWP,code,1079151000119109,1
CWP,code,16774671000119108,1
CWP,code,15950141000119105,1
CWP,code,16774551000119100,1
CWP,code,1079121000119101,1
CWP,code,1079141000119107,1
CWP,code,690141000119103,1
CWP,code,682541000119106,1
CWP,code,15950101000119108,1
CWP,code,16774591000119105,1
CWP,code,1079181000119102,1
CWP,code,1079201000119101,1
CWP,code,690121000119109,1
CWP,code,402881008,1
CWP,code,128875000,1
CWP,code,765136002,1
CWP,code,400122007,1
CWP,code,404145009,1
CWP,code,773995001,1
CWP,code,404144008,1
CWP,code,735332000,1
CWP,code,404143002,1
CWP,code,733627006,1
CWP,code,404141000,1
CWP,code,402880009,1
CWP,code,400001003,1
CWP,code,404140004,1
CWP,code,404142007,1
CWP,code,93956001,1
CWP,code,94000008,1
CWP,code,94047004,1
CWP,code,724866001,1
CWP,code,403711001,1
CWP,code,372123001,1
CWP,code,94007006,1
CWP,code,688381000119106,1
CWP,code,94008001,1
CWP,code,94010004,1
CWP,code,94011000,1
CWP,code,94012007,1
CWP,code,688321000119107,1
CWP,code,94013002,1
CWP,code,94014008,1
CWP,code,94015009,1
CWP,code,94016005,1
CWP,code,94017001,1
CWP,code,94018006,1
CWP,code,94019003,1
CWP,code,94020009,1
CWP,code,94021008,1
CWP,code,94022001,1
CWP,code,94023006,1
CWP,code,94024000,1
CWP,code,94025004,1
CWP,code,94026003,1
CWP,code,94027007,1
CWP,code,94028002,1
CWP,code,94029005,1
CWP,code,94030000,1
CWP,code,15950221000119108,1
CWP,code,352391000119109,1
CWP,code,16905541000119102,1
CWP,code,352481000119103,1
CWP,code,352421000119102,1
CWP,code,16905581000119107,1
CWP,code,352381000119106,1
CWP,code,94032008,1
CWP,code,449634005,1
CWP,code,94033003,1
CWP,code,94034009,1
CWP,code,94035005,1
CWP,code,94036006,1
CWP,code,94037002,1
CWP,code,15950061000119105,1
CWP,code,352431000119104,1
CWP,code,16905341000119105,1
CWP,code,352461000119107,1
CWP,code,352471000119101,1
CWP,code,16905141000119107,1
CWP,code,355141000119106,1
CWP,code,94038007,1
CWP,code,94039004,1
CWP,code,94040002,1
CWP,code,94041003,1
CWP,code,688411000119109,1
CWP,code,94042005,1
CWP,code,94043000,1
CWP,code,94044006,1
CWP,code,94045007,1
CWP,code,94046008,1
CWP,code,93663003,1
CWP,code,94081005,1
CWP,code,721541009,1
CWP,code,276738009,1
CWP,code,689211000119102,1
CWP,code,16899941000119102,1
CWP,code,455733521000119103,1
CWP,code,15949941000119101,1
CWP,code,16782241000119104,1
CWP,code,1082091000119101,1
CWP,code,1082101000119106,1
CWP,code,1082131000119104,1
CWP,code,1082051000119106,1
CWP,code,16218761000119102,1
CWP,code,15950021000119100,1
CWP,code,16782321000119104,1
CWP,code,1082211000119104,1
CWP,code,1082221000119106,1
CWP,code,1082261000119101,1
CWP,code,1082171000119101,1
CWP,code,254792006,1
CWP,code,403712008,1
CWP,code,403713003,1
CWP,code,403729006,1
CWP,code,402538000,1
CWP,code,404093001,1
CWP,code,307599002,1
CWP,code,231833004,1
CWP,code,91231000119104,1
CWP,code,94159002,1
CWP,code,94483003,1
CWP,code,94532000,1
CWP,code,94579000,1
CWP,code,94539009,1
CWP,code,94540006,1
CWP,code,94542003,1
CWP,code,94543008,1
CWP,code,94544002,1
CWP,code,94545001,1
CWP,code,94546000,1
CWP,code,94547009,1
CWP,code,94548004,1
CWP,code,94549007,1
CWP,code,94550007,1
CWP,code,94551006,1
CWP,code,94552004,1
CWP,code,94553009,1
CWP,code,94554003,1
CWP,code,94555002,1
CWP,code,94556001,1
CWP,code,94557005,1
CWP,code,94558000,1
CWP,code,94559008,1
CWP,code,94560003,1
CWP,code,188454009,1
CWP,code,94561004,1
CWP,code,188459004,1
CWP,code,827186009,1
CWP,code,94562006,1
CWP,code,94564007,1
CWP,code,449630001,1
CWP,code,94565008,1
CWP,code,94566009,1
CWP,code,94567000,1
CWP,code,94568005,1
CWP,code,94569002,1
CWP,code,94570001,1
CWP,code,94571002,1
CWP,code,188458007,1
CWP,code,94572009,1
CWP,code,94573004,1
CWP,code,94574005,1
CWP,code,94575006,1
CWP,code,94576007,1
CWP,code,449631002,1
CWP,code,94577003,1
CWP,code,94578008,1
CWP,code,94617002,1
CWP,code,78461000119105,1
CWP,code,91251000119105,1
CWP,code,403944002,1
CWP,code,404138009,1
CWP,code,404157000,1
CWP,code,254653005,1
CWP,code,404117003,1
CWP,code,422676009,1
CWP,code,423700001,1
CWP,code,422599000,1
CWP,code,422378004,1
CWP,code,422572002,1
CWP,code,423506005,1
CWP,code,231831002,1
CWP,code,173.12,1
CWP,code,403895004,1
CWP,code,403893006,1
CWP,code,403896003,1
CWP,code,424260006,1
CWP,code,173.82,1
CWP,code,403468003,1
CWP,code,403891008,1
CWP,code,173.42,1
CWP,code,276860003,1
CWP,code,254651007,1
CWP,code,285309005,1
CWP,code,403894000,1
CWP,code,173.22,1
CWP,code,403892001,1
CWP,code,173.02,1
CWP,code,403898002,1
CWP,code,173.72,1
CWP,code,285308002,1
CWP,code,423284006,1
CWP,code,173.32,1
CWP,code,403899005,1
CWP,code,173.52,1
CWP,code,173.62,1
CWP,code,285307007,1
CWP,code,173.92,1
CWP,code,425148008,1
CWP,code,423896007,1
CWP,code,403897007,1
CWP,code,62497000,1
CWP,code,404133000,1
CWP,code,403914000,1
CWP,code,404015009,1
CWP,code,404118008,1
CWP,code,255101006,1
CWP,code,118611004,1
CWP,code,95264000,1
CWP,code,188632001,1
CWP,code,188635004,1
CWP,code,188631008,1
CWP,code,188633006,1
CWP,code,95260009,1
CWP,code,188630009,1
CWP,code,95261008,1
CWP,code,188634000,1
CWP,code,188637007,1
CWP,code,95263006,1
CWP,code,402879006,1
CWP,code,136641000119101,1
CWP,code,403929003,1
CWP,code,404113004,1
CWP,code,403955002,1
CWP,code,173.10,1
CWP,code,173.80,1
CWP,code,173.40,1
CWP,code,173.20,1
CWP,code,173.00,1
CWP,code,173.70,1
CWP,code,173.30,1
CWP,code,173.50,1
CWP,code,173.60,1
CWP,code,173.90,1
CWP,code,402912009,1
CWP,code,C44.00,1
CWP,code,C44.01,1
CWP,code,C44.02,1
CWP,code,C44.09,1
CWP,code,C44.101,1
CWP,code,C44.1021,1
CWP,code,C44.1022,1
CWP,code,C44.102,1
CWP,code,C44.1091,1
CWP,code,C44.1092,1
CWP,code,C44.109,1
CWP,code,C44.111,1
CWP,code,C44.1121,1
CWP,code,C44.1122,1
CWP,code,C44.112,1
CWP,code,C44.1191,1
CWP,code,C44.1192,1
CWP,code,C44.119,1
CWP,code,C44.121,1
CWP,code,C44.1221,1
CWP,code,C44.1222,1
CWP,code,C44.122,1
CWP,code,C44.1291,1
CWP,code,C44.1292,1
CWP,code,C44.129,1
CWP,code,C44.131,1
CWP,code,C44.1321,1
CWP,code,C44.1322,1
CWP,code,C44.1391,1
CWP,code,C44.1392,1
CWP,code,C44.191,1
CWP,code,C44.1921,1
CWP,code,C44.1922,1
CWP,code,C44.192,1
CWP,code,C44.1991,1
CWP,code,C44.1992,1
CWP,code,C44.199,1
CWP,code,C44.201,1
CWP,code,C44.202,1
CWP,code,C44.209,1
CWP,code,C44.211,1
CWP,code,C44.212,1
CWP,code,C44.219,1
CWP,code,C44.221,1
CWP,code,C44.222,1
CWP,code,C44.229,1
CWP,code,C44.291,1
CWP,code,C44.292,1
CWP,code,C44.299,1
CWP,code,C44.300,1
CWP,code,C44.301,1
CWP,code,C44.309,1
CWP,code,C44.310,1
CWP,code,C44.311,1
CWP,code,C44.319,1
CWP,code,C44.320,1
CWP,code,C44.321,1
CWP,code,C44.329,1
CWP,code,C44.390,1
CWP,code,C44.391,1
CWP,code,C44.399,1
CWP,code,C44.40,1
CWP,code,C44.41,1
CWP,code,C44.42,1
CWP,code,C44.49,1
CWP,code,C44.500,1
CWP,code,C44.501,1
CWP,code,C44.509,1
CWP,code,C44.510,1
CWP,code,C44.511,1
CWP,code,C44.519,1
CWP,code,C44.520,1
CWP,code,C44.521,1
CWP,code,C44.529,1
CWP,code,C44.590,1
CWP,code,C44.591,1
CWP,code,C44.599,1
CWP,code,C44.601,1
CWP,code,C44.602,1
CWP,code,C44.609,1
CWP,code,C44.611,1
CWP,code,C44.612,1
CWP,code,C44.619,1
CWP,code,C44.621,1
CWP,code,C44.622,1
CWP,code,C44.629,1
CWP,code,C44.691,1
CWP,code,C44.692,1
CWP,code,C44.699,1
CWP,code,C44.701,1
CWP,code,C44.702,1
CWP,code,C44.709,1
CWP,code,C44.711,1
CWP,code,C44.712,1
CWP,code,C44.719,1
CWP,code,C44.721,1
CWP,code,C44.722,1
CWP,code,C44.729,1
CWP,code,C44.791,1
CWP,code,C44.792,1
CWP,code,C44.799,1
CWP,code,C44.80,1
CWP,code,C44.81,1
CWP,code,C44.82,1
CWP,code,C44.89,1
CWP,code,C44.90,1
CWP,code,C44.91,1
CWP,code,C44.92,1
CWP,code,C44.99,1
CWP,code,0510,1
CWP,code,0511,1
CWP,code,0512,1
CWP,code,0513,1
CWP,code,0514,1
CWP,code,0515,1
CWP,code,0516,1
CWP,code,0517,1
CWP,code,0519,1
CWP,code,0520,1
CWP,code,0521,1
CWP,code,0522,1
CWP,code,0523,1
CWP,code,0526,1
CWP,code,0527,1
CWP,code,0528,1
CWP,code,0529,1
CWP,code,0982,1
CWP,code,0983,1
CWP,code,444971000124105,1
CWP,code,G0439,1
CWP,code,G0438,1
CWP,code,99483,1
CWP,code,T1015,1
CWP,code,84251009,1
CWP,code,77406008,1
CWP,code,30346009,1
CWP,code,37894004,1
CWP,code,281036007,1
CWP,code,99345,1
CWP,code,99344,1
CWP,code,99343,1
CWP,code,99341,1
CWP,code,99342,1
CWP,code,99350,1
CWP,code,99349,1
CWP,code,99347,1
CWP,code,99348,1
CWP,code,G0463,1
CWP,code,99385,1
CWP,code,99386,1
CWP,code,99387,1
CWP,code,99384,1
CWP,code,99382,1
CWP,code,99381,1
CWP,code,99383,1
CWP,code,G0402,1
CWP,code,99245,1
CWP,code,99244,1
CWP,code,99243,1
CWP,code,99241,1
CWP,code,99242,1
CWP,code,99205,1
CWP,code,99203,1
CWP,code,99204,1
CWP,code,99202,1
CWP,code,99201,1
CWP,code,99211,1
CWP,code,99215,1
CWP,code,99213,1
CWP,code,99214,1
CWP,code,99212,1
CWP,code,3391000175108,1
CWP,code,185464004,1
CWP,code,99395,1
CWP,code,99396,1
CWP,code,99397,1
CWP,code,99394,1
CWP,code,99392,1
CWP,code,99391,1
CWP,code,99393,1
CWP,code,439740005,1
CWP,code,99401,1
CWP,code,99402,1
CWP,code,99403,1
CWP,code,99404,1
CWP,code,99411,1
CWP,code,99412,1
CWP,code,99429,1
CWP,code,185463005,1
CWP,code,185465003,1
CWP,code,99456,1
CWP,code,99455,1
CWP,code,195658003,1
CWP,code,195671000,1
CWP,code,195669000,1
CWP,code,195666007,1
CWP,code,195667003,1
CWP,code,195655000,1
CWP,code,195670004,1
CWP,code,232399005,1
CWP,code,232400003,1
CWP,code,55355000,1
CWP,code,302911003,1
CWP,code,363746003,1
CWP,code,195656004,1
CWP,code,195659006,1
CWP,code,195672007,1
CWP,code,195660001,1
CWP,code,195673002,1
CWP,code,17741008,1
CWP,code,10629271000119107,1
CWP,code,195657008,1
CWP,code,195668008,1
CWP,code,195662009,1
CWP,code,195676005,1
CWP,code,78430008,1
CWP,code,195663004,1
CWP,code,63866002,1
CWP,code,703468005,1
CWP,code,195803003,1
CWP,code,232403001,1
CWP,code,195782000,1
CWP,code,2365002,1
CWP,code,232406009,1
CWP,code,140004,1
CWP,code,133171000119105,1
CWP,code,90979004,1
CWP,code,232405008,1
CWP,code,40766000,1
CWP,code,126664009,1
CWP,code,27878001,1
CWP,code,240444009,1
CWP,code,72430001,1
CWP,code,652005,1
CWP,code,232401004,1
CWP,code,186659004,1
CWP,code,87326000,1
CWP,code,312422001,1
CWP,code,195924009,1
CWP,code,195804009,1
CWP,code,240547000,1
CWP,code,232402006,1
CWP,code,95885008,1
CWP,code,164256007,1
CWP,code,164260005,1
CWP,code,126665005,1
CWP,code,78911000,1
CWP,code,405737000,1
CWP,code,195779005,1
CWP,code,195780008,1
CWP,code,195709006,1
CWP,code,878818001,1
CWP,code,721586007,1
CWP,code,59471009,1
CWP,code,76651006,1
CWP,code,111816002,1
CWP,code,10629231000119109,1
CWP,code,195677001,1
CWP,code,31309002,1
CWP,code,82228008,1
CWP,code,11461005,1
CWP,code,43878008,1
CWP,code,41582007,1
CWP,code,58031004,1
CWP,code,10351008,1
CWP,code,90176007,1
CWP,code,415724006,1
CWP,code,39271004,1
CWP,code,14465002,1
CWP,code,186963008,1
CWP,code,232417005,1
CWP,code,1532007,1
CWP,code,51209006,1
CWP,code,J02.0,1
CWP,code,J02.8,1
CWP,code,J02.9,1
CWP,code,J03.00,1
CWP,code,J03.01,1
CWP,code,J03.80,1
CWP,code,J03.81,1
CWP,code,J03.90,1
CWP,code,J03.91,1
CWP,code,98967,1
CWP,code,98968,1
CWP,code,98966,1
CWP,code,386472008,1
CWP,code,314849005,1
CWP,code,185317003,1
CWP,code,99442,1
CWP,code,99443,1
CWP,code,99441,1
CWP,code,386473003,1
CWP,code,401267002,1
URI,code,73452002,1
URI,code,196107009,1
URI,code,196112005,1
URI,code,42522007,1
URI,code,699326004,1
URI,code,233628009,1
URI,code,427099000,1
URI,code,123712000,1
URI,code,58374007,1
URI,code,240381007,1
URI,code,186276006,1
URI,code,186278007,1
URI,code,724541008,1
URI,code,194949003,1
URI,code,196189005,1
URI,code,196188002,1
URI,code,1153415008,1
URI,code,1153413001,1
URI,code,444108000,1
URI,code,233760007,1
URI,code,25629007,1
URI,code,194908003,1
URI,code,240380008,1
URI,code,51068008,1
URI,code,37981002,1
URI,code,90623003,1
URI,code,33548005,1
URI,code,413556004,1
URI,code,58691003,1
URI,code,233659006,1
URI,code,22607003,1
URI,code,46621007,1
URI,code,238431000,1
URI,code,238432007,1
URI,code,402973006,1
URI,code,402974000,1
URI,code,402975004,1
URI,code,50076003,1
URI,code,76157009,1
URI,code,37711000,1
URI,code,40218008,1
URI,code,213580002,1
URI,code,233754007,1
URI,code,54084005,1
URI,code,44547005,1
URI,code,123713005,1
URI,code,71943007,1
URI,code,62494007,1
URI,code,240702004,1
URI,code,599006,1
URI,code,196190001,1
URI,code,233762004,1
URI,code,733497009,1
URI,code,22990009,1
URI,code,413852006,1
URI,code,297188009,1
URI,code,29422001,1
URI,code,86263001,1
URI,code,72270005,1
URI,code,33325001,1
URI,code,91036007,1
URI,code,123593009,1
URI,code,123594003,1
URI,code,233749003,1
URI,code,49840000,1
URI,code,16537000,1
URI,code,238430004,1
URI,code,240382000,1
URI,code,40779009,1
URI,code,48475001,1
URI,code,182159002,1
URI,code,423709000,1
URI,code,58554001,1
URI,code,30437004,1
URI,code,28085001,1
URI,code,34286007,1
URI,code,50694005,1
URI,code,414146004,1
URI,code,414149006,1
URI,code,710106005,1
URI,code,733835007,1
URI,code,422481005,1
URI,code,198241002,1
URI,code,76630008,1
URI,code,61448007,1
URI,code,64631008,1
URI,code,281623008,1
URI,code,87909002,1
URI,code,417279003,1
URI,code,417425009,1
URI,code,440206000,1
URI,code,16632002,1
URI,code,307202004,1
URI,code,31892009,1
URI,code,42458003,1
URI,code,735521001,1
URI,code,735523003,1
URI,code,735525005,1
URI,code,735527002,1
URI,code,860803004,1
URI,code,233629001,1
URI,code,186175002,1
URI,code,80010008,1
URI,code,700273003,1
URI,code,414546009,1
URI,code,129211000119108,1
URI,code,311671000119100,1
URI,code,36696005,1
URI,code,443378001,1
URI,code,11689004,1
URI,code,7343008,1
URI,code,196067009,1
URI,code,196136009,1
URI,code,266366003,1
URI,code,196138005,1
URI,code,196133001,1
URI,code,10528009,1
URI,code,714394004,1
URI,code,88687001,1
URI,code,40640008,1
URI,code,199180005,1
URI,code,199179007,1
URI,code,199181009,1
URI,code,233751004,1
URI,code,233758005,1
URI,code,28295001,1
URI,code,47604008,1
URI,code,32139003,1
URI,code,233759002,1
URI,code,195953005,1
URI,code,423092005,1
URI,code,707149004,1
URI,code,233755008,1
URI,code,80602006,1
URI,code,405576001,1
URI,code,58525007,1
URI,code,418750009,1
URI,code,235067001,1
URI,code,54959009,1
URI,code,66151009,1
URI,code,111466004,1
URI,code,59113005,1
URI,code,271503005,1
URI,code,271504004,1
URI,code,233658003,1
URI,code,196017002,1
URI,code,42434002,1
URI,code,195985008,1
URI,code,233634002,1
URI,code,196143003,1
URI,code,428782008,1
URI,code,196191002,1
URI,code,21504004,1
URI,code,42908004,1
URI,code,111832004,1
URI,code,186201000,1
URI,code,328561000119107,1
URI,code,63309002,1
URI,code,88356006,1
URI,code,473430007,1
URI,code,473426009,1
URI,code,473428005,1
URI,code,473427000,1
URI,code,473431006,1
URI,code,62371005,1
URI,code,154283005,1
URI,code,33631007,1
URI,code,708025003,1
URI,code,415222009,1
URI,code,446946005,1
URI,code,51014003,1
URI,code,447006007,1
URI,code,724502006,1
URI,code,186192006,1
URI,code,186202007,1
URI,code,398640008,1
URI,code,415345001,1
URI,code,448370006,1
URI,code,1259003,1
URI,code,82796002,1
URI,code,186259007,1
URI,code,328571000119101,1
URI,code,78887005,1
URI,code,417517009,1
URI,code,417748003,1
URI,code,416484003,1
URI,code,416826005,1
URI,code,34004002,1
URI,code,233763009,1
URI,code,50589003,1
URI,code,47515009,1
URI,code,196102003,1
URI,code,51277007,1
URI,code,415622003,1
URI,code,233761006,1
URI,code,233756009,1
URI,code,233631005,1
URI,code,10041001,1
URI,code,55448001,1
URI,code,68033004,1
URI,code,25042006,1
URI,code,326542006,1
URI,code,33072005,1
URI,code,44599007,1
URI,code,73477001,1
URI,code,59190009,1
URI,code,770674007,1
URI,code,15202009,1
URI,code,416265003,1
URI,code,35786001,1
URI,code,416903004,1
URI,code,473429002,1
URI,code,56717001,1
URI,code,421571007,1
URI,code,267317007,1
URI,code,186231006,1
URI,code,447330002,1
URI,code,185113005,1
URI,code,39306006,1
URI,code,15984271000119108,1
